NO,company,code,YEAR,EY,ind_code,industry,market,asset,liability,equity,sale,earning,advertising
11559,S&T모티브(주),64960,2011,2002,33003,  자동차 및 트레일러 제조업,1,793147491,346153512,446993978,223156586,40034756,258268
11560,S&T모티브(주),64960,2012,2002,33003,  자동차 및 트레일러 제조업,1,810948117,347366766,463581352,263779503,24274325,291760
11561,S&T모티브(주),64960,2013,2002,33003,  자동차 및 트레일러 제조업,1,855126771,351928671,503198100,278218575,34373356,357725
11572,S&T중공업(주),3570,2000,1959,33003,  자동차 및 트레일러 제조업,1,406166850,333592110,72574740,35827543834,519137602,163997
11573,S&T중공업(주),3570,2001,1959,33003,  자동차 및 트레일러 제조업,1,411050695,338157188,72893507,43863584885,282737,78654
11574,S&T중공업(주),3570,2002,1959,33003,  자동차 및 트레일러 제조업,1,418806910,398141615,20665295,1526206664,-51738707,187145
11575,S&T중공업(주),3570,2003,1959,33003,  자동차 및 트레일러 제조업,1,382229052,197681396,184547656,2349804656,113490902,50235
11576,S&T중공업(주),3570,2004,1959,33003,  자동차 및 트레일러 제조업,1,389146407,189546878,199599529,1493807904,25738875,63158
11577,S&T중공업(주),3570,2005,1959,33003,  자동차 및 트레일러 제조업,1,339146713,125436910,213709804,424812007,17140960,314041
11578,S&T중공업(주),3570,2006,1959,33003,  자동차 및 트레일러 제조업,1,437893123,211971995,225921128,717386108,27943315,391845
11579,S&T중공업(주),3570,2007,1959,33003,  자동차 및 트레일러 제조업,1,461159718,202543162,258616556,870031432,26249248,199560
11580,S&T중공업(주),3570,2008,1959,33003,  자동차 및 트레일러 제조업,1,757187527,259611387,497576140,1274985577,32057652,632622
11581,S&T중공업(주),3570,2009,1959,33003,  자동차 및 트레일러 제조업,1,872246074,310952330,561293744,1492509513,41789681,603576
11582,S&T중공업(주),3570,2010,1959,33003,  자동차 및 트레일러 제조업,1,865872833,256610176,609262657,1607664157,55080139,970189
11583,S&T중공업(주),3570,2011,1959,33003,  자동차 및 트레일러 제조업,1,927780346,289675342,638105003,1220718538,54082685,958148
11584,S&T중공업(주),3570,2012,1959,33003,  자동차 및 트레일러 제조업,1,923730965,250265780,673465185,1295460490,31596587,1378139
11585,S&T중공업(주),3570,2013,1959,33003,  자동차 및 트레일러 제조업,1,909582822,241173519,668409303,1075021065,3800273,1122420
11627,가온전선(주),500,2000,1947,32803,  전기장비 제조업,1,247167420,124552195,122615225,23963243,4215855,130242
11628,가온전선(주),500,2001,1947,32803,  전기장비 제조업,1,215348424,87538396,127810028,31106145,6872678,196777
11629,가온전선(주),500,2002,1947,32803,  전기장비 제조업,1,199752161,69870609,129881552,32620730,5477189,188238
11630,가온전선(주),500,2003,1947,32803,  전기장비 제조업,1,205306238,70957174,134349063,34008274,6238276,106180
11631,가온전선(주),500,2004,1947,32803,  전기장비 제조업,1,227790499,86287773,141502726,35616295,9140210,182105
11632,가온전선(주),500,2005,1947,32803,  전기장비 제조업,1,262538090,114310416,148227674,35913699,9132332,195104
11633,가온전선(주),500,2006,1947,32803,  전기장비 제조업,1,316557147,151877558,164679589,36456727,18631252,275430
11634,가온전선(주),500,2007,1947,32803,  전기장비 제조업,1,317142141,139031826,178110316,26659564,17824279,116053
11635,가온전선(주),500,2008,1947,32803,  전기장비 제조업,1,345915894,160532089,185383804,24481156,12432049,83629
11636,가온전선(주),500,2009,1947,32803,  전기장비 제조업,1,324500378,121053242,203447136,661276369,20559340,113696
11637,가온전선(주),500,2010,1947,32803,  전기장비 제조업,1,389683745,177096033,212587712,511949440,9707971,110005
11638,가온전선(주),500,2011,1947,32803,  전기장비 제조업,1,510404190,249499354,260904836,434834375,-12019432,136392
11639,가온전선(주),500,2012,1947,32803,  전기장비 제조업,1,519993633,251748079,268245554,433686881,6870109,0
11640,가온전선(주),500,2013,1947,32803,  전기장비 제조업,1,513647072,238521203,275125870,527053257,10836606,0
11675,건설화학공업(주),860,2000,1952,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,246930720,102308868,144621853,324132916,4776893,722159
11676,건설화학공업(주),860,2001,1952,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,218024836,70839665,147185171,300258434,1699300,971725
11677,건설화학공업(주),860,2002,1952,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,222810588,59597874,163212714,340260915,17522889,910068
11678,건설화학공업(주),860,2003,1952,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,236057530,56288285,179769245,400375503,17515472,1175819
11679,건설화학공업(주),860,2004,1952,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,244951968,48524691,196427276,505917704,18870199,1027476
11680,건설화학공업(주),860,2005,1952,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,254295469,50794070,203501399,464074330,11711992,1257446
11681,건설화학공업(주),860,2006,1952,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,267219003,52329326,214889677,495456289,12543679,1953270
11682,건설화학공업(주),860,2007,1952,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,278158092,52801319,225356773,421721880,12532415,1642462
11683,건설화학공업(주),860,2008,1952,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,283923354,49908710,234014644,393266664,8786238,1255529
11684,건설화학공업(주),860,2009,1952,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,313034265,57039793,255994472,415775555,24719494,1207779
11685,건설화학공업(주),860,2010,1952,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,344069627,69553389,274516238,414977431,21827076,1095227
11686,건설화학공업(주),860,2011,1952,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,286325042,61181650,225143392,325466178,17039364,1407000
11687,건설화학공업(주),860,2012,1952,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,306197123,62678997,243518126,615386390,21932596,1049000
11688,건설화학공업(주),860,2013,1952,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,330201735,64171533,266030202,906186704,23054749,1040000
11699,경남기업(주),800,2000,1951,64101,  종합 건설업,1,480904284,399679672,81224612,60908615,7240453,609552
11700,경남기업(주),800,2001,1951,64101,  종합 건설업,1,431373480,279581769,151791710,84558330,20044608,366216
11701,경남기업(주),800,2002,1951,64101,  종합 건설업,1,414169331,248844452,165324879,118245618,19175467,190099
11702,경남기업(주),800,2003,1951,64101,  종합 건설업,1,334017424,155049920,178967504,132342032,13157969,254024
11703,경남기업(주),800,2004,1951,64101,  종합 건설업,1,645055984,387732706,257323277,143244361,17135899,4695965
11704,경남기업(주),800,2005,1951,64101,  종합 건설업,1,725373920,418757935,306615984,156057256,25612914,9655239
11705,경남기업(주),800,2006,1951,64101,  종합 건설업,1,884667114,524423074,360244040,195188620,33109546,10346273
11706,경남기업(주),800,2007,1951,64101,  종합 건설업,1,1298295248,862106106,436189143,189749430,36745371,8069313
11707,경남기업(주),800,2008,1951,64101,  종합 건설업,1,1800730700,1286126722,514603978,260418488,13158623,5318843
11708,경남기업(주),800,2009,1951,64101,  종합 건설업,1,1874717995,1388315185,486402809,337880729,22654189,225006
11709,경남기업(주),800,2010,1951,64101,  종합 건설업,1,1620971402,1159553376,461418026,313154420,20414197,301105
11710,경남기업(주),800,2011,1951,64101,  종합 건설업,1,1824314390,1194204136,630110254,305658636,19008134,317040
11711,경남기업(주),800,2012,1951,64101,  종합 건설업,1,1735603551,1182214712,553388838,44833966,-23164366,184975
11712,경남기업(주),800,2013,1951,64101,  종합 건설업,1,1568586431,1377267346,191319086,51037454,-339559791,118295
11733,경남에너지(주),8020,2000,1972,43502,"  전기, 가스, 증기 및 공기조절 공급업",1,130222280,64487976,65734304,19850274,8707553,189014
11734,경남에너지(주),8020,2001,1972,43502,"  전기, 가스, 증기 및 공기조절 공급업",1,133144806,58046687,75098119,27300905,6373857,270742
11735,경남에너지(주),8020,2002,1972,43502,"  전기, 가스, 증기 및 공기조절 공급업",1,137586189,56950290,80635900,31728187,6245608,374438
11736,경남에너지(주),8020,2003,1972,43502,"  전기, 가스, 증기 및 공기조절 공급업",1,150584180,65353994,85230187,33105556,7720306,344374
11737,경남에너지(주),8020,2004,1972,43502,"  전기, 가스, 증기 및 공기조절 공급업",1,160607830,72857715,87750115,9321987,5513402,355850
11738,경남에너지(주),8020,2005,1972,43502,"  전기, 가스, 증기 및 공기조절 공급업",1,191269049,96887495,94381554,43704926,9023039,529784
11739,경남에너지(주),8020,2006,1972,43502,"  전기, 가스, 증기 및 공기조절 공급업",1,210858739,107874840,102983899,46868757,10798758,433460
11740,경남에너지(주),8020,2007,1972,43502,"  전기, 가스, 증기 및 공기조절 공급업",1,238761977,126990915,111771062,45982794,11550357,466405
11741,경남에너지(주),8020,2008,1972,43502,"  전기, 가스, 증기 및 공기조절 공급업",1,272130831,150743151,121387681,44412124,12725490,479853
11742,경남에너지(주),8020,2009,1972,43502,"  전기, 가스, 증기 및 공기조절 공급업",1,304181113,171214461,132966652,40303473,13316705,474722
11743,경남에너지(주),8020,2010,1972,43502,"  전기, 가스, 증기 및 공기조절 공급업",1,317095322,169952336,147142985,32757109,17156467,572451
11744,경남에너지(주),8020,2011,1972,43502,"  전기, 가스, 증기 및 공기조절 공급업",1,518551521,263160378,255391143,20508257,26072811,777542
11745,경남에너지(주),8020,2012,1972,43502,"  전기, 가스, 증기 및 공기조절 공급업",1,588553058,311687354,276865704,24628193,24214806,969897
11746,경남에너지(주),8020,2013,1972,43502,"  전기, 가스, 증기 및 공기조절 공급업",1,614308032,322349071,291958961,34098294,17245827,737792
11787,경인전자(주),9140,2000,1973,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,48313984,14721100,33592884,48489437,1535200,50871
11788,경인전자(주),9140,2001,1973,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,51651134,13282766,38368368,62886894,158845,8993
11789,경인전자(주),9140,2002,1973,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,43943649,6069553,37874097,67089072,531770,9670
11790,경인전자(주),9140,2003,1973,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,43390979,4155553,39235426,76703508,852060,13258
11791,경인전자(주),9140,2004,1973,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,38740102,3198967,35541135,81956750,-884768,11790
11792,경인전자(주),9140,2005,1973,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,40984468,3396443,37588025,97980322,485636,11824
11793,경인전자(주),9140,2006,1973,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,39001550,3493398,35508152,115167819,849182,5596
11794,경인전자(주),9140,2007,1973,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,49232126,6877103,42355023,124635750,9021133,5060
11795,경인전자(주),9140,2008,1973,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,50603320,4453201,46150119,146896799,3119134,5085
11796,경인전자(주),9140,2009,1973,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,57431838,5632610,51799228,142302646,6281490,5932
11797,경인전자(주),9140,2010,1973,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,59268947,4600986,54667961,175733308,3255433,5700
11798,경인전자(주),9140,2011,1973,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,58503866,5491031,53012835,274074494,1196942,2550
11799,경인전자(주),9140,2012,1973,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,58812637,5584157,53228479,383335870,571599,2250
11800,경인전자(주),9140,2013,1973,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,58269577,4997061,53272516,402047686,893194,2080
11822,계룡건설산업(주),13580,2000,1978,64102,  종합 건설업,1,263844445,157618404,106226041,50813661,15570472,1150316
11823,계룡건설산업(주),13580,2001,1978,64102,  종합 건설업,1,306815990,175402431,131413559,56879068,25554643,2363090
11824,계룡건설산업(주),13580,2002,1978,64102,  종합 건설업,1,324471685,161580850,162890835,70776830,31671615,1911922
11825,계룡건설산업(주),13580,2003,1978,64102,  종합 건설업,1,364423146,171587593,192835553,83900594,35432853,2593471
11826,계룡건설산업(주),13580,2004,1978,64102,  종합 건설업,1,399075607,175969974,223105633,82850334,36903687,1649584
11827,계룡건설산업(주),13580,2005,1978,64102,  종합 건설업,1,465772908,200807388,264965521,93005831,49680523,2097349
11828,계룡건설산업(주),13580,2006,1978,64102,  종합 건설업,1,560424480,248491998,311932482,76211038,54339981,3491579
11829,계룡건설산업(주),13580,2007,1978,64102,  종합 건설업,1,640299001,290620164,349678837,106122603,48890223,4599189
11830,계룡건설산업(주),13580,2008,1978,64102,  종합 건설업,1,958682825,563824929,394857896,116426561,36871921,3309500
11831,계룡건설산업(주),13580,2009,1978,64102,  종합 건설업,1,1118006587,663657866,454348721,121134138,30761216,1734532
11832,계룡건설산업(주),13580,2010,1978,64102,  종합 건설업,1,1250445854,784127557,466318297,137693892,14253631,673044
11833,계룡건설산업(주),13580,2011,1978,64102,  종합 건설업,1,1372691739,919476288,453215452,117396151,5510907,874577
11834,계룡건설산업(주),13580,2012,1978,64102,  종합 건설업,1,1329508773,876915923,452592850,110785238,2581420,716624
11835,계룡건설산업(주),13580,2013,1978,64102,  종합 건설업,1,1195615003,833483734,362131270,115936207,-92177386,534300
11846,계양전기(주),12200,2000,1977,32901,  기타 기계 및 장비 제조업,1,119921116,28096575,91824541,150829935,8755949,705467
11847,계양전기(주),12200,2001,1977,32901,  기타 기계 및 장비 제조업,1,119091412,18958902,100132510,100281349,10552550,836997
11848,계양전기(주),12200,2002,1977,32901,  기타 기계 및 장비 제조업,1,128827945,21233441,107594504,140509080,11193270,1237494
11849,계양전기(주),12200,2003,1977,32901,  기타 기계 및 장비 제조업,1,124692532,15965718,108726815,161739648,1120910,1673617
11850,계양전기(주),12200,2004,1977,32901,  기타 기계 및 장비 제조업,1,122011207,15613466,106397741,234244550,1033949,1851397
11851,계양전기(주),12200,2005,1977,32901,  기타 기계 및 장비 제조업,1,121084926,14607059,106477867,337586145,2258927,896680
11852,계양전기(주),12200,2006,1977,32901,  기타 기계 및 장비 제조업,1,127744016,17025540,110718476,319138158,5343864,885266
11853,계양전기(주),12200,2007,1977,32901,  기타 기계 및 장비 제조업,1,138286151,19962844,118323307,380419287,8983008,1085073
11854,계양전기(주),12200,2008,1977,32901,  기타 기계 및 장비 제조업,1,142578510,17840196,124738314,331688472,4664897,1067211
11855,계양전기(주),12200,2009,1977,32901,  기타 기계 및 장비 제조업,1,146361278,19560223,126801055,326360853,4664242,684256
11856,계양전기(주),12200,2010,1977,32901,  기타 기계 및 장비 제조업,1,153688847,22544657,131144190,330501283,5537886,753214
11857,계양전기(주),12200,2011,1977,32901,  기타 기계 및 장비 제조업,1,165706645,28471845,137234800,385514434,8364400,773099
11858,계양전기(주),12200,2012,1977,32901,  기타 기계 및 장비 제조업,1,175236447,28220149,147016298,545253151,8354810,1034618
11859,계양전기(주),12200,2013,1977,32901,  기타 기계 및 장비 제조업,1,181843772,28280372,153563399,749059625,7819318,879306
11870,고려개발(주),4200,2000,1965,64102,  종합 건설업,1,312568220,185826393,126741827,99982286,17587397,162920
11871,고려개발(주),4200,2001,1965,64102,  종합 건설업,1,273459995,138451777,135008219,99404595,10779739,81049
11872,고려개발(주),4200,2002,1965,64102,  종합 건설업,1,278026725,131824178,146202547,130102996,11334071,151196
11873,고려개발(주),4200,2003,1965,64102,  종합 건설업,1,355516884,162850094,192666790,168396925,18357338,2529944
11874,고려개발(주),4200,2004,1965,64102,  종합 건설업,1,453887963,237213328,216674635,144232926,30688725,1466506
11875,고려개발(주),4200,2005,1965,64102,  종합 건설업,1,614284133,371970554,242313579,134787039,28752120,1792061
11876,고려개발(주),4200,2006,1965,64102,  종합 건설업,1,721327669,443353106,277974563,97554286,46720175,740655
11877,고려개발(주),4200,2007,1965,64102,  종합 건설업,1,746287612,444179184,302108428,98567842,35872260,413706
11878,고려개발(주),4200,2008,1965,64102,  종합 건설업,1,989003745,677673618,311330126,96605495,10300391,451535
11879,고려개발(주),4200,2009,1965,64102,  종합 건설업,1,1029851043,671057236,358793807,111369143,3238722,283216
11880,고려개발(주),4200,2010,1965,64102,  종합 건설업,1,1111100475,755404741,355695735,94705495,6349595,77787
11881,고려개발(주),4200,2011,1965,64102,  종합 건설업,1,1077673370,954740574,122932796,96228057,-235057729,34000
11882,고려개발(주),4200,2012,1965,64102,  종합 건설업,1,916143108,795889979,120253129,89538957,-2642306,30000
11883,고려개발(주),4200,2013,1965,64102,  종합 건설업,1,823442841,704315858,119126983,88310491,-3056390,28000
11893,고려산업(주),2140,2000,1957,31006,  식료품 제조업,1,105911753,78964038,26947715,29555189,830966,43591
11894,고려산업(주),2140,2001,1957,31006,  식료품 제조업,1,92830551,78148325,14682226,40096015,-13725578,29131
11895,고려산업(주),2140,2002,1957,31006,  식료품 제조업,1,88360259,57208801,31151459,48138846,-3000767,25030
11896,고려산업(주),2140,2003,1957,31006,  식료품 제조업,1,68526592,42768674,25757918,48794673,-7831086,14691
11897,고려산업(주),2140,2004,1957,31006,  식료품 제조업,1,67238855,41778718,25460137,51687345,-297781,20010
11898,고려산업(주),2140,2005,1957,31006,  식료품 제조업,1,61784315,34611670,27172645,63638541,1712508,29688
11899,고려산업(주),2140,2006,1957,31006,  식료품 제조업,1,73159158,43129136,30030021,68350756,2857376,67373
11900,고려산업(주),2140,2007,1957,31006,  식료품 제조업,1,91200221,57789249,33410973,80609515,3412682,33260
11901,고려산업(주),2140,2008,1957,31006,  식료품 제조업,1,96868909,70843892,26025017,82050410,-6274820,17566
11902,고려산업(주),2140,2009,1957,31006,  식료품 제조업,1,115938660,66907859,49030801,79191124,8789705,41103
11903,고려산업(주),2140,2010,1957,31006,  식료품 제조업,1,120877774,65673189,55204585,267006906,5656323,40084
11904,고려산업(주),2140,2011,1957,31006,  식료품 제조업,1,123414609,68829182,54585428,226872327,4158772,149018
11905,고려산업(주),2140,2012,1957,31006,  식료품 제조업,1,143910173,85461962,58448211,273445302,4694567,153101
11906,고려산업(주),2140,2013,1957,31006,  식료품 제조업,1,142727158,81057752,61669406,255446015,3758816,119459
11929,고려아연(주),10130,2000,1974,32402,  1차 금속 제조업,1,1027240506,493660269,533580238,120123801,8941916,174890
11930,고려아연(주),10130,2001,1974,32402,  1차 금속 제조업,1,979117049,449449450,529667598,125150157,35984315,188804
11931,고려아연(주),10130,2002,1974,32402,  1차 금속 제조업,1,1070091485,458287062,611804423,149326267,78847534,166217
11932,고려아연(주),10130,2003,1974,32402,  1차 금속 제조업,1,1243900705,483192247,760708458,168685784,42413700,139586
11933,고려아연(주),10130,2004,1974,32402,  1차 금속 제조업,1,1347582155,536254884,811327271,171492943,117521000,187184
11934,고려아연(주),10130,2005,1974,32402,  1차 금속 제조업,1,1429069050,679291961,749777089,203627023,70965817,113557
11935,고려아연(주),10130,2006,1974,32402,  1차 금속 제조업,1,1899289541,657662301,1241627240,275029850,425238528,231404
11936,고려아연(주),10130,2007,1974,32402,  1차 금속 제조업,1,2479845028,869817751,1610027277,273120601,421705787,205064
11937,고려아연(주),10130,2008,1974,32402,  1차 금속 제조업,1,2167467193,377182609,1790284584,258776720,282718612,154253
11938,고려아연(주),10130,2009,1974,32402,  1차 금속 제조업,1,2671653719,497727945,2173925774,270231787,413690954,175534
11939,고려아연(주),10130,2010,1974,32402,  1차 금속 제조업,1,3333765316,679421986,2654343330,287111092,490818804,310337
11940,고려아연(주),10130,2011,1974,32402,  1차 금속 제조업,1,3901068009,593494451,3307573557,293953036,676786476,373320
11941,고려아연(주),10130,2012,1974,32402,  1차 금속 제조업,1,4486814791,651962156,3834852635,352327663,596362414,463458
11942,고려아연(주),10130,2013,1974,32402,  1차 금속 제조업,1,4690739690,513650241,4177089448,381501884,467666897,105121
11953,고려제강(주),2240,2000,1945,32401,  1차 금속 제조업,1,494158542,81604146,412554396,25103317,16191972,285169
11954,고려제강(주),2240,2001,1945,32401,  1차 금속 제조업,1,514677083,77584271,437092812,26065707,40796807,493987
11955,고려제강(주),2240,2002,1945,32401,  1차 금속 제조업,1,536638057,70739699,465898359,26323560,27308104,804826
11956,고려제강(주),2240,2003,1945,32401,  1차 금속 제조업,1,593834475,80209593,513624882,29005160,37795735,639850
11957,고려제강(주),2240,2004,1945,32401,  1차 금속 제조업,1,643980830,99839042,544141789,29775644,39021081,730388
11958,고려제강(주),2240,2005,1945,32401,  1차 금속 제조업,1,662748849,101139155,561609694,32901923,35028341,735892
11959,고려제강(주),2240,2006,1945,32401,  1차 금속 제조업,1,685983474,120780463,565203011,34189600,15330970,816302
11960,고려제강(주),2240,2007,1945,32401,  1차 금속 제조업,1,703145591,104630126,598515466,37731129,32762326,561637
11961,고려제강(주),2240,2008,1945,32401,  1차 금속 제조업,1,890118352,149074536,741043816,45910372,110542046,703321
11962,고려제강(주),2240,2009,1945,32401,  1차 금속 제조업,1,971193296,139482003,831711293,46545751,85006020,658137
11963,고려제강(주),2240,2010,1945,32401,  1차 금속 제조업,1,1128642001,213169686,915472315,43900158,78270810,955945
11964,고려제강(주),2240,2011,1945,32401,  1차 금속 제조업,1,1209355861,294642069,914713792,41554805,33416925,882000
11965,고려제강(주),2240,2012,1945,32401,  1차 금속 제조업,1,1303152096,312835667,990316429,39456066,90329431,1394000
11966,고려제강(주),2240,2013,1945,32401,  1차 금속 제조업,1,1355729605,343175420,1012554185,48137612,24056370,1536000
11991,광동제약(주),9290,2000,1963,32102,  의료용 물질 및 의약품 제조업,1,158379394,61183386,97196008,104860438,-54764988,3058819
11992,광동제약(주),9290,2001,1963,32102,  의료용 물질 및 의약품 제조업,1,150380692,51270636,99110056,123312743,3613546,3076279
11993,광동제약(주),9290,2002,1963,32102,  의료용 물질 및 의약품 제조업,1,146399389,44763666,101635723,154731619,3445655,4461424
11994,광동제약(주),9290,2003,1963,32102,  의료용 물질 및 의약품 제조업,1,151165076,44179888,106985189,131071109,5334596,5812505
11995,광동제약(주),9290,2004,1963,32102,  의료용 물질 및 의약품 제조업,1,169100284,49125681,119974603,135336072,16784477,11419294
11996,광동제약(주),9290,2005,1963,32102,  의료용 물질 및 의약품 제조업,1,197477956,55213805,142264151,120554739,20719823,13590377
11997,광동제약(주),9290,2006,1963,32102,  의료용 물질 및 의약품 제조업,1,215755989,63596717,152159272,131877642,17675103,18453174
11998,광동제약(주),9290,2007,1963,32102,  의료용 물질 및 의약품 제조업,1,237811665,69932646,167879019,107635585,24162480,17969898
11999,광동제약(주),9290,2008,1963,32102,  의료용 물질 및 의약품 제조업,1,246840396,65135431,181704964,111546300,21406809,19249036
12000,광동제약(주),9290,2009,1963,32102,  의료용 물질 및 의약품 제조업,1,263926346,62202704,201723642,122728951,23185826,17429104
12001,광동제약(주),9290,2010,1963,32102,  의료용 물질 및 의약품 제조업,1,291685190,70879567,220805624,147179633,25213710,16451253
12002,광동제약(주),9290,2011,1963,32102,  의료용 물질 및 의약품 제조업,1,313871405,68562701,245308703,148732269,29028173,20620576
12003,광동제약(주),9290,2012,1963,32102,  의료용 물질 및 의약품 제조업,1,382069331,120349036,261720295,290574605,26677805,19089657
12004,광동제약(주),9290,2013,1963,32102,  의료용 물질 및 의약품 제조업,1,416785331,132083570,284701761,323121838,21435421,25727274
12009,광전자(주),17900,2000,1984,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,117573485,61838547,55734938,17942210,14909519,114714
12010,광전자(주),17900,2001,1984,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,139022015,83358034,55663982,17124265,1006261,78997
12011,광전자(주),17900,2002,1984,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,137012884,77939481,59073403,15429635,5303499,139419
12012,광전자(주),17900,2003,1984,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,125127072,58480756,66646316,17250811,7115339,110354
12013,광전자(주),17900,2004,1984,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,128845597,53495126,75350471,19778539,11181958,241156
12014,광전자(주),17900,2005,1984,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,149294837,81303933,67990904,25914117,-5965004,152962
12015,광전자(주),17900,2006,1984,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,127011425,56743333,70268091,25112177,3865469,111757
12016,광전자(주),17900,2007,1984,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,149880400,73362159,76518241,27006202,3561296,104653
12017,광전자(주),17900,2008,1984,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,143346729,79745774,63600954,40860908,-15643528,85334
12018,광전자(주),17900,2009,1984,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,130885940,66557942,64327998,61571763,1368950,99971
12019,광전자(주),17900,2010,1984,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,358438401,118583078,239855323,40325040,15500311,252975
12020,광전자(주),17900,2011,1984,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,338082356,107875573,230206783,63052727,-42129746,0
12021,광전자(주),17900,2012,1984,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,268245635,52442190,215803445,77397539,-13147971,0
12022,광전자(주),17900,2013,1984,32601,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,248434979,36865574,211569405,73294427,-8184273,0
12050,국도화학(주),7690,2000,1972,32001,  화학물질 및 화학제품 제조업;의약품 제외,1,171184989,57169311,114015679,39110293,7392991,58130
12051,국도화학(주),7690,2001,1972,32001,  화학물질 및 화학제품 제조업;의약품 제외,1,171084808,53671309,117413498,40022323,5951949,71040
12052,국도화학(주),7690,2002,1972,32001,  화학물질 및 화학제품 제조업;의약품 제외,1,176181464,52848794,123332670,42592844,9182615,143511
12053,국도화학(주),7690,2003,1972,32001,  화학물질 및 화학제품 제조업;의약품 제외,1,183027965,62238279,120789686,44972064,6257591,62440
12054,국도화학(주),7690,2004,1972,32001,  화학물질 및 화학제품 제조업;의약품 제외,1,206359421,80846102,125513319,51904619,9238207,89304
12055,국도화학(주),7690,2005,1972,32001,  화학물질 및 화학제품 제조업;의약품 제외,1,214610845,76903117,137707728,57244830,10791997,44921
12056,국도화학(주),7690,2006,1972,32001,  화학물질 및 화학제품 제조업;의약품 제외,1,251623909,91986720,159637190,56469045,16913866,92322
12057,국도화학(주),7690,2007,1972,32001,  화학물질 및 화학제품 제조업;의약품 제외,1,289710057,114579665,175130392,52618557,13253669,126545
12058,국도화학(주),7690,2008,1972,32001,  화학물질 및 화학제품 제조업;의약품 제외,1,332638182,121691968,210946214,17129486,29212509,118028
12059,국도화학(주),7690,2009,1972,32001,  화학물질 및 화학제품 제조업;의약품 제외,1,340776695,114755462,226021233,21596091,22655746,104117
12060,국도화학(주),7690,2010,1972,32001,  화학물질 및 화학제품 제조업;의약품 제외,1,446697837,166083877,280613960,24215334,26467833,146785
12061,국도화학(주),7690,2011,1972,32001,  화학물질 및 화학제품 제조업;의약품 제외,1,466990359,171428781,295561578,23142714,21896617,293636
12062,국도화학(주),7690,2012,1972,32001,  화학물질 및 화학제품 제조업;의약품 제외,1,464358947,147074393,317284554,32412820,26371469,203355
12063,국도화학(주),7690,2013,1972,32001,  화학물질 및 화학제품 제조업;의약품 제외,1,488596159,149217949,339378211,35715887,28109803,267741
12096,국제약품공업(주),2720,2012,1959,32102,  의료용 물질 및 의약품 제조업,1,114118482,59233498,54884984,110895027,-18941911,7557173
12097,국제약품공업(주),2720,2013,1959,32102,  의료용 물질 및 의약품 제조업,1,117324062,58456162,58867900,88747264,2693214,4467871
